PhD_ID,Rank,Year,AERPub,AERPub_school_help,AERPub_choose_best
3262,1,1998,0.46443000762426495,1.964430007624265,1.486823123193638
5685,1,1986,0.6184889346101015,2.1184889346101015,1.4852619739664354
1857,1,1987,0.5367426350161844,2.0367426350161844,1.4793123912062127
458,1,1998,0.34640229498142794,1.846402294981428,1.472694912750695
5345,1,1994,0.09293527470588014,1.59293527470588,1.4691734372198733
10739,1,1998,0.6926975697155128,2.192697569715513,1.4691455132484654
6581,1,1989,0.1384948378426244,1.6384948378426243,1.4689242177041557
9922,1,1992,0.3893360064855914,1.8893360064855913,1.468759967305899
7022,1,2000,0.9039681118504264,2.4039681118504266,1.4681582391830554
540,1,1987,0.5773978900936059,2.077397890093606,1.4656805778255728
1238,1,1995,1.280894335051529,2.7808943350515287,1.4638896798996557
4699,1,1997,0.20565816968170897,1.705658169681709,1.4587416510842597
10337,1,1993,0.2590980544096807,1.7590980544096806,1.4571466329551863
8944,1,1990,0.16758268384895642,1.6675826838489565,1.4568033781642513
2533,1,1995,0.9402243946927721,2.440224394692772,1.455256296739305
7210,1,1992,0.27460166845397943,1.7746016684539794,1.4505990976796734
3727,1,1991,0.4797907089922298,1.9797907089922298,1.4492169692600083
5288,1,1995,0.15675358005590934,1.6567535800559092,1.447411779710544
4841,1,1999,0.847452015577224,2.347452015577224,1.445378686787086
7535,1,1992,0.2021730022253035,1.7021730022253034,1.4443033870020094
3986,1,1987,0.14350818039533209,1.6435081803953322,1.443087665922379
12536,1,1992,1.0923146917102116,2.592314691710212,1.442354320157829
5686,1,1990,0.06965401734130129,1.5696540173413014,1.4421391942599597
6829,1,1998,0.3816789643253619,1.881678964325362,1.441867737766173
2274,1,1988,0.15585691747559238,1.6558569174755924,1.439879615355831
8665,1,1989,0.3983204804536226,1.8983204804536227,1.436752503059023
1466,1,1986,0.5209300491766568,2.020930049176657,1.4312512081764512
730,1,1988,0.2732513031718718,1.7732513031718717,1.4307383809221195
2204,1,1999,0.44564116071798615,1.9456411607179862,1.4295131140014852
12047,1,1997,0.42627995352646625,1.9262799535264663,1.4224387189769256
9588,1,1998,0.20792025209607917,1.7079202520960792,1.4202137424565322
5241,1,1999,0.29686726331877644,1.7968672633187763,1.4198866329855537
9876,1,1990,0.5585457164374423,2.0585457164374423,1.418618190301261
11285,1,1987,0.9606985944646271,2.460698594464627,1.4154021852410488
5265,1,1987,0.20590657970569015,1.7059065797056903,1.4149363684970842
4006,1,1996,0.3433351791975118,1.8433351791975117,1.4146582750079861
6420,1,1997,0.15668641895708396,1.656686418957084,1.412185198672515
10732,1,1999,0.07719256903649548,1.5771925690364954,1.4106745727684953
9025,1,1993,0.77777735321906,2.27777735321906,1.4074661489830744
7845,1,1993,0.5950068264381063,2.095006826438106,1.4069609003791927
8132,1,1995,0.4161036099505539,1.916103609950554,1.4049332960554062
6394,1,2000,0.42298191434936294,1.922981914349363,1.3993026522350274
8196,1,1997,0.20485835384703716,1.7048583538470372,1.3983718133650362
594,1,1989,0.6486009008237046,2.1486009008237046,1.3980121808939814
7215,1,1994,0.10625121652665029,1.6062512165266503,1.3931712280583368
10803,1,1992,0.9498822238568181,2.449882223856818,1.3901885165647525
10178,1,1991,0.18767577788280293,1.6876757778828029,1.388048658401596
9590,1,1990,0.8142720012749612,2.3142720012749614,1.3865490331071202
8016,1,1999,1.2464034344377908,2.7464034344377906,1.3856521617216544
11874,1,1995,0.2709675393534931,1.7709675393534932,1.3845354413442323
8605,1,1998,0.5128618799423184,2.012861879942318,1.3832468114955396
12078,1,1995,0.30552302465464487,1.805523024654645,1.3817349203467617
770,1,1992,0.5840814794101721,2.0840814794101723,1.378287322851301
6743,1,1996,0.28853739012748053,1.7885373901274806,1.3751264590839314
8855,1,1988,0.142577017634262,1.642577017634262,1.3708872060807922
972,1,1995,0.25020997773573495,1.750209977735735,1.3705738930749798
12295,1,1996,0.303371259712541,1.803371259712541,1.3694372855548331
4740,1,1998,0.5231894088152381,2.023189408815238,1.367914967290354
9450,1,1991,0.1517748668456072,1.6517748668456071,1.3670081253445092
466,1,1998,0.991789125011297,2.491789125011297,1.3658148390649958
4704,1,1990,0.741868884613743,2.241868884613743,1.3628031931850024
12399,1,1994,0.26978479888329043,1.7697847988832904,1.3584897004574923
9939,1,1991,0.09634276748043025,1.5963427674804302,1.3468567418407724
1969,1,1996,0.42773388061691314,1.927733880616913,1.346479424711724
4340,1,1989,0.3207065551986278,1.820706555198628,1.3425948660963662
10190,1,1995,0.2557205232964684,1.7557205232964683,1.340939702269904
1475,1,1994,0.14023162177595178,1.6402316217759518,1.3394266900017116
5662,1,1999,0.7176498850244076,2.2176498850244077,1.3387085981733138
8726,1,1991,0.6107771919484327,2.110777191948433,1.338277938936231
3487,1,1987,0.4619621175066666,1.9619621175066666,1.337039279107859
12407,1,1987,0.18741229306371404,1.687412293063714,1.3367945478810808
9299,1,1992,0.7011127082490342,2.2011127082490343,1.3336684220713229
1766,1,1992,0.7376314016595292,2.237631401659529,1.333352201491758
5201,1,1989,0.7439071007099165,2.2439071007099165,1.3330125929322323
3546,1,1994,0.06076302424611606,1.5607630242461161,1.3294464530445644
11623,1,1995,0.5764695450425753,2.0764695450425754,1.3289868612440927
899,1,1992,0.39072995889515666,1.8907299588951567,1.3281912301876984
580,1,1993,0.13025949648400353,1.6302594964840036,1.327636002233448
8318,1,1997,0.5086070598622947,2.0086070598622947,1.3267252557984437
7074,1,1992,0.3523110167523262,1.8523110167523262,1.3255227168905779
6711,1,1996,0.5536482767447649,2.053648276744765,1.3243883478883747
1244,1,1988,0.7546862419920104,2.2546862419920104,1.3238412983652958
7990,1,1999,0.5347112687658713,2.0347112687658715,1.322069244027163
7418,1,1994,0.702217620267859,2.202217620267859,1.3207626567226374
640,1,1992,1.0224400325250385,2.5224400325250382,1.3206697196215305
1193,1,1989,0.576934872881575,2.076934872881575,1.3196074549933117
10981,1,2000,0.8902316214162619,2.390231621416262,1.3178760468393733
2191,1,1995,0.36964295308641976,1.8696429530864198,1.3169552506741444
10012,1,1998,1.1363998213664617,2.636399821366462,1.3165426626467407
1492,1,1988,0.17046673803501666,1.6704667380350167,1.31112985074403
3894,1,1996,0.0523125361389805,1.5523125361389805,1.3101435852928265
6699,1,1992,0.6803136190215736,2.1803136190215735,1.3093427629667014
453,1,1999,0.42644946239606357,1.9264494623960635,1.30589123282811
4932,1,1987,0.5393720963385743,2.039372096338574,1.304294152183953
4028,1,1996,0.23194638644407933,1.7319463864440794,1.3038948151273502
11219,1,1997,0.2570278635225785,1.7570278635225784,1.3038286409535764
1009,1,1995,0.29797289935124716,1.7979728993512472,1.3016703882243983
8035,1,2000,0.6532193830809303,2.1532193830809305,1.3005332671666914
6312,1,1991,0.5963376629829108,2.096337662982911,1.300505200130496
1894,1,2000,0.6248417899037468,2.124841789903747,1.2993716878001187
8994,1,1987,0.27429751363199645,1.7742975136319965,1.2946790234892689
11394,1,1991,0.15973531453326617,1.659735314533266,1.2940559180931144
935,1,1988,0.39745653993299024,1.8974565399329903,1.291582833296517
5690,1,1999,0.7373996406455138,2.237399640645514,1.2896016432816826
9475,1,1994,0.27476166749082537,1.7747616674908253,1.2875536631358597
8711,1,1989,0.18269128282267638,1.6826912828226763,1.2870153168589278
7549,1,1999,0.992597335810963,2.492597335810963,1.2869030053418458
5432,1,1989,0.5983706215259168,2.098370621525917,1.2858607529835535
33,1,1987,0.10478053730559878,1.6047805373055988,1.285158549405178
4998,1,1988,0.4519935201688256,1.9519935201688257,1.2833532211898215
1036,1,1996,0.4810578603163454,1.9810578603163453,1.2832017422805828
6928,1,1999,0.7440159460875923,2.2440159460875924,1.2821086632449812
4260,1,1991,0.4823628928205655,1.9823628928205654,1.2812911126716042
3646,1,1992,0.12712143799857545,1.6271214379985754,1.280894335051529
11554,1,1997,0.39973673595229514,1.8997367359522952,1.2806175291894155
9703,1,1995,0.8510338295198803,2.3510338295198805,1.2801432854528756
321,1,1987,0.4822675731746791,1.982267573174679,1.2790898289294064
9840,1,1995,0.7039030075074685,2.2039030075074684,1.2772456357281208
9038,1,1995,0.743594864187618,2.243594864187618,1.2766375758524913
11680,1,1991,0.3729251092527695,1.8729251092527694,1.2766267012926837
10133,1,2000,0.5464715878954365,2.0464715878954367,1.2762046743462572
1477,1,1989,0.33238492440043965,1.8323849244004395,1.2743562815962262
11158,1,1995,0.06376031974023774,1.5637603197402377,1.2725625846643338
2761,1,1999,0.4319815556936771,1.931981555693677,1.271901482506971
10501,1,1994,0.6583832669778734,2.1583832669778733,1.2712481522150547
12517,1,1988,0.06924692278869342,1.5692469227886934,1.2710259952708833
10067,1,1999,1.4149363684970842,2.9149363684970844,1.2704369291671131
9140,1,1989,0.7594135297308099,2.2594135297308098,1.2699260982583414
2180,1,1988,0.4290361543225295,1.9290361543225294,1.2689258956124858
874,1,1994,0.07692470853160606,1.576924708531606,1.2684823471279005
3223,1,1994,0.06501110893925034,1.5650111089392504,1.2673221458910708
5825,1,1991,0.9898880119568332,2.4898880119568334,1.266723518505675
6246,1,1991,0.07483558058570845,1.5748355805857084,1.26602155290719
1727,1,1998,0.8457715258575697,2.3457715258575695,1.26566576096435
3767,1,1996,0.13624083248300078,1.6362408324830007,1.2654933271146354
11661,1,1992,0.7442109137599892,2.2442109137599893,1.264615705546154
9344,1,1996,0.17912839403174097,1.679128394031741,1.2638774442653575
5811,1,1996,0.8807400281781259,2.380740028178126,1.2624187346583198
5055,1,1988,0.7224449342407997,2.2224449342407997,1.2615688098423872
7198,1,1990,0.1605916420171234,1.6605916420171234,1.2604102038546694
5939,1,1990,0.8536383439781725,2.3536383439781723,1.2601199308248734
7635,1,1999,0.059940403006208086,1.559940403006208,1.2600893513388916
11286,1,1999,0.17623427570874256,1.6762342757087425,1.2590956245359772
6637,1,1993,0.12422466423972892,1.6242246642397289,1.25424389250574
12224,1,1991,0.42131545166202133,1.9213154516620214,1.2542404621244514
2210,1,2000,0.1121141549882538,1.6121141549882538,1.2541224896646859
5724,1,2000,0.29899790979216967,1.7989979097921696,1.2538613547166446
3976,1,1987,0.7055533155492673,2.2055533155492673,1.2533245376147906
8285,1,1989,0.7280980465878965,2.2280980465878963,1.2524968893102715
10531,1,1995,0.4024476087422373,1.9024476087422373,1.251742102330043
9689,1,1990,0.8211945291701229,2.321194529170123,1.2504767704083595
7652,1,1989,0.3867901933190056,1.8867901933190057,1.249062278972312
6036,1,1988,0.6462668184184786,2.1462668184184786,1.2488750246735103
11351,1,1991,0.2422402226001637,1.7422402226001636,1.2464034344377908
5495,1,1999,0.36844063189749654,1.8684406318974967,1.245286158883186
7589,1,1988,0.26313624271052105,1.763136242710521,1.2444703792665222
1998,1,1999,0.48183070056923527,1.9818307005692353,1.2440405680781967
266,1,1991,0.3092661088488762,1.8092661088488762,1.2428972375004848
3479,1,1988,0.35277085882710185,1.852770858827102,1.2426087566255455
2887,1,1986,0.2813964816513087,1.7813964816513086,1.2418464371174456
4075,1,1998,0.8555035050929704,2.3555035050929702,1.2410603614726596
6754,1,1997,0.1855898649698492,1.6855898649698493,1.2402211242155512
46,1,2000,0.37498559552268307,1.874985595522683,1.2400446036726986
9742,1,1993,0.4748684476600723,1.9748684476600724,1.239438741188007
7365,1,1994,0.7731762527307904,2.2731762527307904,1.2379673321772544
2323,1,1987,0.6347360025978743,2.134736002597874,1.23775385142321
3250,1,1986,0.37761056324402736,1.8776105632440274,1.2375447805623967
6302,1,1987,0.5560831656718571,2.0560831656718572,1.2371920058753478
5578,1,1996,0.7343577898453305,2.2343577898453306,1.2363276159707253
8248,1,1991,0.5381476433735916,2.0381476433735917,1.2352409612950257
7293,1,1998,0.11424502425573571,1.6142450242557358,1.2349418526091112
9670,1,1989,0.5400321161639812,2.040032116163981,1.2339461391297275
5413,1,1992,0.8887527874228578,2.388752787422858,1.2334948987462788
10882,1,1987,0.2198997135645362,1.7198997135645362,1.2333652029907027
8414,1,1997,0.4750171227627093,1.9750171227627094,1.233319652568905
9460,1,1995,0.21825127648603554,1.7182512764860356,1.2307985917536997
7720,1,1991,1.054242115249674,2.554242115249674,1.2291404340678178
11752,1,1994,0.45709214647591606,1.9570921464759161,1.2274743659572114
479,1,1994,0.08868742395494802,1.588687423954948,1.2261755980919624
4249,1,1987,0.449652420654084,1.949652420654084,1.2236829017677353
9008,1,1995,1.3243883478883747,2.824388347888375,1.223507013236945
11305,1,1987,0.6751325004228093,2.1751325004228095,1.2223744305494149
7869,1,1990,0.704560818440487,2.204560818440487,1.2199313835868264
5498,1,1993,0.5258552367410714,2.025855236741071,1.2197589141330392
5017,1,1997,0.6193912695488912,2.119391269548891,1.2173554922153271
2681,1,1997,1.2333652029907027,2.7333652029907025,1.2163913495266558
8357,1,1993,1.100798805336206,2.600798805336206,1.2150739246216347
3762,1,1987,0.7107793915239617,2.2107793915239617,1.2118938286094068
7320,2,1992,0.7370682400314875,2.1870682400314876,1.2108577779068666
11415,2,1986,0.5389804987972363,1.9889804987972366,1.2096015057844478
10123,2,1988,0.2463501926835895,1.6963501926835898,1.208738477133504
9311,2,1994,0.09053149475185157,1.5405314947518518,1.2070413960232955
5221,2,1986,0.6432909113295165,2.093290911329517,1.2050518185927008
4744,2,1996,0.46278238208746963,1.9127823820874699,1.2046746084058888
9649,2,1986,0.2634195125707763,1.7134195125707765,1.2041783311262302
9782,2,1998,0.34324725355177105,1.7932472535517712,1.2037748365939198
10464,2,1994,0.8302003367600075,2.2802003367600077,1.203619251416684
2522,2,1998,0.9080027077002237,2.3580027077002237,1.2025939046334122
11858,2,1998,0.7429960879584294,2.19299608795843,1.202539011370081
10487,2,1996,0.6659720914809067,2.115972091480907,1.2023741307221907
12147,2,1987,0.10533695109131289,1.555336951091313,1.2016075543034446
5913,2,1995,0.9328527184666199,2.38285271846662,1.2015331920694783
8693,2,1989,0.4686130448626799,1.9186130448626801,1.20100161907813
5447,2,1993,0.33126429238973265,1.7812642923897328,1.1996840060153768
6961,2,1992,0.9422240885951301,2.39222408859513,1.1994880219722994
7398,2,2000,0.8116948988695031,2.261694898869503,1.1992252652145117
9593,2,1988,0.2620573241678527,1.712057324167853,1.199136206261721
5060,2,1995,0.10804287206748792,1.5580428720674881,1.199097040670217
4423,2,2000,0.3004864372487327,1.7504864372487328,1.1989156618650778
2167,2,1989,0.5216501712930405,1.9716501712930405,1.198663438222763
775,2,1987,0.5465496755927397,1.9965496755927399,1.1972802297798835
5024,2,1987,0.5872530942870866,2.037253094287087,1.1970504700508764
5047,2,1990,1.1582542039556802,2.6082542039556804,1.1962370388859553
10013,2,1998,0.32727048859328284,1.777270488593283,1.195607517702531
9943,2,1986,0.6190717662136467,2.069071766213647,1.1955522380605714
8737,2,1988,0.46922100690728724,1.9192210069072875,1.1953460539286629
10932,2,1990,0.0716107406663559,1.5216107406663562,1.1941871361471583
5837,2,1986,0.21764458887150578,1.667644588871506,1.19368789782411
4761,2,1986,1.0848453992166063,2.5348453992166062,1.1930007419514834
7711,2,1996,0.0947464733633647,1.544746473363365,1.1911883813375632
2561,2,1989,0.28001454980366863,1.7300145498036688,1.1905160612399106
11373,2,1999,0.9623527383687198,2.41235273836872,1.1892459076260888
5053,2,1988,1.1199109032271601,2.5699109032271603,1.188164216353602
6089,2,1995,0.5929541148891069,2.042954114889107,1.1877089667171055
954,2,1995,0.3792870852996244,1.8292870852996246,1.1855336569755084
4754,2,2000,1.3832468114955396,2.83324681149554,1.1849980056941074
8702,2,1993,0.3372961295621498,1.78729612956215,1.1847990855440536
1710,2,1999,0.4087839926006178,1.858783992600618,1.1847970478166805
10544,2,1992,0.3434483333330424,1.7934483333330427,1.1845327649555013
5041,2,1992,0.9052920094724165,2.3552920094724166,1.1842636416480359
6594,2,1991,0.31156332152027216,1.7615633215202724,1.1832631075055982
12466,2,1997,1.0196585265518976,2.469658526551898,1.1829613855050805
626,2,1998,0.3740427129487347,1.8240427129487349,1.182711786415801
4658,2,1988,0.4487569170315978,1.8987569170315979,1.1815614404178245
7629,2,1995,0.8383097207755085,2.2883097207755085,1.180686579475565
3203,2,2000,0.3270568516110253,1.7770568516110254,1.1804992496875328
2488,2,1987,0.6141992594090322,2.0641992594090324,1.1798405787873139
7627,2,2000,0.7543067042031099,2.20430670420311,1.179617181962808
9537,2,1990,0.4351717270328255,1.8851717270328257,1.1794309312302125
10467,2,2000,0.5136204084679378,1.9636204084679378,1.1790802914278928
1197,2,1986,0.5579049039496946,2.0079049039496946,1.1778105818630507
7414,2,1989,0.264037415633064,1.7140374156330642,1.1770250847417902
9561,2,1999,0.14322174701022378,1.593221747010224,1.1763286312441343
9170,2,1997,0.1883326896267335,1.6383326896267336,1.1758396983550714
6473,2,1987,0.23629510741721987,1.68629510741722,1.175107544736172
3112,2,1990,0.5144973627971448,1.964497362797145,1.1748654246966512
798,2,1989,0.4064701312790661,1.8564701312790663,1.1743017341166786
11729,2,1992,0.9409668926211977,2.390966892621198,1.1741895879538555
486,2,1997,0.9239353995655013,2.3739353995655015,1.1739006726239487
1280,2,1992,0.770335188123784,2.220335188123784,1.1730362868019564
10271,2,1988,0.6124177220278294,2.0624177220278295,1.1727995248489813
4359,2,1987,0.27939237378310355,1.7293923737831038,1.1724506281576808
9112,2,1995,0.6199245891875751,2.0699245891875755,1.171814322323173
2712,2,1990,0.6292770029026911,2.0792770029026912,1.1708557782528395
5984,2,1987,0.2074436447054286,1.6574436447054288,1.1701475800878318
3962,2,1996,0.3056387888492036,1.7556387888492038,1.1698666521483214
8631,2,1997,0.10120701020132704,1.5512070102013271,1.1696605140396636
11200,2,1998,0.19248908008506055,1.6424890800850607,1.1694063017434202
1484,2,1997,1.199097040670217,2.6490970406702172,1.1681105972054908
762,2,1996,0.621872290025318,2.0718722900253184,1.167581795673784
6330,2,1998,0.13783327640191712,1.5878332764019172,1.1670424450089576
4873,2,1993,0.23241139783930226,1.6824113978393025,1.16680304237682
4039,2,1989,0.32640229613689303,1.7764022961368933,1.1653308403652474
1113,2,1989,0.06596967662179344,1.5159696766217936,1.1651865684309883
812,2,1990,0.07600009876627434,1.5260000987662745,1.1644195617924444
2086,2,1995,0.6572749412605875,2.1072749412605876,1.163983389266417
2005,2,1994,0.15213616573045918,1.6021361657304594,1.1636098977506224
10976,2,1987,0.4042353993180615,1.8542353993180618,1.1631123304254096
10403,2,1990,0.06963912024851147,1.5196391202485116,1.1625501546267425
8202,2,1992,0.17552151067790395,1.6255215106779042,1.1610573500184502
8217,2,1998,0.41248036098090657,1.8624803609809066,1.1608976561417064
6629,2,1997,0.6066420470393865,2.0566420470393867,1.1588189784285525
7448,2,1998,0.516430735907445,1.966430735907445,1.1582542039556802
2785,2,1989,0.29623268349414633,1.7462326834941466,1.156980742466835
11470,2,1997,0.5785505882610811,2.0285505882610813,1.1569281848596153
11672,2,1992,0.36828400585343124,1.8182840058534313,1.1567206535137489
1898,2,1987,0.4073289330795764,1.8573289330795766,1.1564638247947363
2497,2,2000,1.5755287720453137,3.025528772045314,1.1560767859603582
10272,2,1987,0.6954064218123511,2.145406421812351,1.1560460204235918
2474,2,1995,0.37053789179785673,1.820537891797857,1.1559872453415598
9471,2,1992,1.1246151578774657,2.574615157877466,1.1537037154785843
11343,2,1996,0.06484162073540149,1.5148416207354016,1.1534476964543305
1889,2,2000,0.24965749401799409,1.6996574940179943,1.1534451318414263
10964,2,1987,0.2775554603140105,1.7275554603140106,1.1524611507865614
499,2,1987,0.6028093114139059,2.052809311413906,1.1511747419074858
7212,2,1991,0.6781926816483889,2.128192681648389,1.1510143329454343
5098,2,1993,0.9037235430763189,2.353723543076319,1.15089028850735
4544,2,1997,1.0319492132982608,2.481949213298261,1.1508529387401498
2820,2,1991,0.621148107077516,2.071148107077516,1.1508106658193817
8417,2,1988,0.15489710858429134,1.6048971085842916,1.1491183572205321
1239,2,1997,0.21779813921985425,1.6677981392198544,1.1488530866651159
292,2,1998,0.7913025101762563,2.2413025101762565,1.148565350071128
8601,2,1994,0.41779692789718975,1.86779692789719,1.1482356390232082
3920,2,1995,0.13741349993394936,1.5874134999339495,1.147616949613591
8582,2,1992,0.39760071360146787,1.847600713601468,1.1473771575382592
9613,2,1989,0.5139786338258808,1.9639786338258811,1.1464033535130436
12108,2,1988,0.1829207466751246,1.6329207466751248,1.1459339288015662
8071,2,1987,0.44445093853706197,1.8944509385370623,1.1457791567941165
1608,2,1996,1.0052502736547781,2.4552502736547783,1.1450799152977038
10619,2,1996,1.0668534870351765,2.516853487035177,1.1449391646500031
3637,2,1988,0.5123356047530879,1.962335604753088,1.1434549633186095
4016,2,2000,0.11740915831998676,1.567409158319987,1.1426653480563376
740,2,1995,0.7371503706535495,2.1871503706535496,1.1419769091197092
3190,2,1998,0.642421834854852,2.0924218348548522,1.1417249238713976
6212,2,1989,0.5911624737808757,2.041162473780876,1.141346779304093
8507,2,1988,0.27420146561768954,1.7242014656176896,1.141035163707205
12182,2,1993,0.24280836372365439,1.6928083637236546,1.1402573106222842
2414,2,1995,0.6813980900760744,2.1313980900760745,1.140196763012675
5253,2,1994,0.42219477303714453,1.8721947730371447,1.139920841959208
3951,2,2000,0.22743285592276902,1.6774328559227691,1.1397137228825267
9758,2,1998,0.1516417245083354,1.6016417245083356,1.139578784342641
10796,2,1996,0.5293232219035102,1.9793232219035104,1.139471348383398
8380,2,1987,0.07017312463180929,1.5201731246318095,1.1378229795572012
5506,2,1987,0.2875825164048276,1.7375825164048277,1.1370073999658048
8260,2,1992,0.2933883731044116,1.7433883731044117,1.136613554100105
6306,2,1993,0.647555862160153,2.0975558621601533,1.1363998213664617
586,2,1992,0.8205168120078236,2.270516812007824,1.1363651849831407
7182,2,1993,0.11744548464682311,1.5674454846468233,1.1344716171730764
2349,2,1986,0.257474203592247,1.7074742035922472,1.1343746813764048
5947,2,1986,0.4419436547364108,1.891943654736411,1.1340431925744137
5010,2,1990,0.43617890239290336,1.8861789023929036,1.1330545394941225
2645,2,1987,0.3607104193543887,1.8107104193543888,1.1321851891980634
9091,2,1994,0.45216245224579915,1.9021624522457994,1.1319480321883209
8957,2,1986,0.16122738641704776,1.6112273864170479,1.1318823401262228
9184,2,1988,0.33824111113554295,1.7882411111355432,1.131762698756243
2119,2,1998,0.34222889825857755,1.7922288982585777,1.1315855413363112
5846,2,1987,0.3738290607132231,1.8238290607132233,1.1311535179581949
6925,2,1994,0.28315284238565913,1.7331528423856593,1.1308017835169817
7867,2,1994,0.06989063460838862,1.5198906346083887,1.1305216139698349
3055,2,1986,0.11929722018223929,1.5692972201822395,1.1301640105674107
4358,2,2000,0.3330818234647409,1.783081823464741,1.1299656803654374
11446,2,1997,0.4192731957691248,1.869273195769125,1.1293849632588049
2094,2,1988,0.2553232082787485,1.7053232082787486,1.1288906272606203
11642,2,1997,0.30065464543800613,1.7506546454380063,1.128414332832504
10255,2,1994,0.2732781042173183,1.7232781042173184,1.1277829111325617
9533,2,1993,0.7562592971714632,2.2062592971714636,1.1277378285024569
2562,2,1994,0.23927513922919563,1.6892751392291958,1.127659278383855
7087,2,1992,0.3850799751664901,1.8350799751664904,1.1262677698961459
10424,2,1992,0.31710115937143585,1.767101159371436,1.1246151578774657
1606,2,1995,0.45488395686781347,1.9048839568678138,1.124232934019269
9970,2,1996,0.3631213675718413,1.8131213675718416,1.1241409359983479
7023,2,2000,0.9126638079295,2.3626638079295,1.1233148305483545
2424,2,1988,0.406187603989498,1.8561876039894982,1.1232537240236
11098,2,1990,0.3491437715415762,1.7991437715415763,1.1223089728488833
6904,2,1988,0.2601109611237359,1.710110961123736,1.1219462053129443
5381,2,1986,0.2732234979402527,1.723223497940253,1.1215090893483177
3622,2,1986,0.3028042707508075,1.7528042707508078,1.1212963697137441
8886,2,1990,0.05561461432052553,1.5056146143205258,1.1207628454377794
2289,2,1997,0.5202964768471786,1.970296476847179,1.1206844159845566
815,2,1989,0.54737547839005,1.9973754783900501,1.1205447341713646
2277,2,1991,0.19987164968264148,1.6498716496826416,1.1199109032271601
